timestamp,rel_time,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,azimuth,pitch,roll,label
2560904051000,0,-1.96753176451096,-9.36374036498106,0.648377389872394,-0.0009162979,0.034208454,-0.0027488936,141.44337,104.06811,-9.200774,STD
2560909051000,0.005,-1.97135516519864,-9.36589103394999,0.658652780000299,0.0009162979,0.042455133,-0.0030543262,141.33923,104.031494,-9.312196,STD
2560914021000,0.00997,-1.9751556254822,-9.3680287989051,0.668866517787437,0.0033597588,0.04184427,-0.0061086523,141.23177,103.995384,-9.421288,STD
2560919127000,0.015076,-1.97906008226446,-9.37022506205616,0.679359746186054,-0.00580322,0.039095376,-0.0033597588,141.12698,103.96523,-9.529474,STD
2560924039000,0.019988,-1.98281619110004,-9.37233787925123,0.689454289447708,-0.0076358155,0.039095376,-0.00580322,141.02303,103.93418,-9.633166,STD
2560929055000,0.025004,-1.98665182666993,-9.37449543036086,0.699762560824022,-0.0021380284,0.03573562,-0.004276057,140.91837,103.9074,-9.737019,STD
2560934061000,0.03001,-1.99047981543844,-9.37664868013255,0.710050281420081,-0.007330383,0.04428773,-0.00580322,140.81754,103.88448,-9.836763,STD
2560939056000,0.035005,-1.99429939272543,-9.3787971984325,0.720315396157858,-0.0061086523,0.03573562,-0.0021380284,140.71188,103.862885,-9.937468,STD
2560944041000,0.03999,-1.99811132321105,-9.38094141539452,0.730559960115379,-0.010079277,0.024129177,-0.005192355,140.60812,103.843864,-10.03368,STD
2560949023000,0.044972,-2.00192095965626,-9.38308434195516,0.740798358838824,-0.013744468,0.029932396,-0.0030543262,140.50806,103.82845,-10.1301,STD
2560954233000,0.050182,-2.00590494317282,-9.38532533902077,0.751505315352101,-0.0030543262,0.032986723,0.0033597588,140.40475,103.8133,-10.2257395,STD
2560959044000,0.054993,-2.00958381931451,-9.38739471270267,0.761392295733171,-0.0021380284,0.03176499,0.002443461,140.30241,103.80149,-10.318053,STD
2560964018000,0.059967,-2.01338733831862,-9.38953419819296,0.771614253832411,-0.007330383,0.03268129,0.0070249503,140.2029,103.793175,-10.411707,STD
2560969095000,0.065044,-2.01726961937689,-9.39171798746401,0.782047884968286,-0.009468411,0.020158553,0.008857546,140.09973,103.78506,-10.503238,STD
2560974044000,0.069993,-2.02105402137756,-9.39384671960945,0.792218466116886,-0.0125227375,0.02443461,0.009468411,140.0026,103.7804,-10.593175,STD
2560979076000,0.075025,-2.02490189182965,-9.39601115285977,0.80255961874161,-0.02076942,0.01740966,0.015882496,139.89973,103.78024,-10.68461,STD
2560984054000,0.080003,-2.0287084695543,-9.39815235888523,0.812789797152952,-0.01038471,0.008552114,0.008552114,139.7978,103.77574,-10.770519,STD
2560989044000,0.084993,-2.03252422344061,-9.40029872651622,0.823044636500601,-0.0061086523,0.018936822,0.014049901,139.70108,103.77935,-10.859641,STD
2560994078000,0.090027,-2.03637362325297,-9.40246402003413,0.833389899281376,-0.009162978,0.009468411,0.010079277,139.59624,103.77987,-10.943618,STD
2560999037000,0.094986,-2.0399554521826,-9.40465456308086,0.842108567355663,-0.01160644,0.011301007,0.015882496,139.49913,103.78422,-11.02939,STD
2561004099000,0.100048,-2.04116593055338,-9.4075596838691,0.833877342241577,-0.010079277,0.003970624,0.0076358155,139.39677,103.785416,-11.109274,STD
2561009072000,0.105021,-2.04235512631353,-9.41041372687185,0.825790838390855,-0.0070249503,-0.002443461,0.011911872,139.29613,103.7929,-11.222933,STD
2561014059000,0.110008,-2.04354766990007,-9.41327580458243,0.817681569397582,-0.009468411,-0.007330383,0.008552114,139.19385,103.79959,-11.330219,STD
2561019170000,0.115119,-2.04476986566322,-9.41620904684808,0.809370666284564,0.0009162979,-0.0036651916,0.0106901415,139.09328,103.80819,-11.438142,STD
2561024082000,0.120031,-2.04594447446552,-9.419028081481,0.801383353412104,-0.004886922,-0.002443461,0.0061086523,138.99092,103.81942,-11.541506,STD
2561029064000,0.125013,-2.04713582239978,-9.42188728965307,0.793282214826885,-0.0027488936,-0.003970624,0.01282817,138.89006,103.83295,-11.646672,STD
2561034026000,0.129975,-2.04832238772491,-9.4247350196711,0.785213597873883,-0.0027488936,-0.013744468,0.01740966,138.842572819649,103.838970055462,-11.6948162264039,STD
2561039161000,0.13511,-2.04955032261902,-9.4276820357216,0.776863668802205,-0.0009162979,0.0076358155,0.007330383,138.79343,103.8452,-11.744639,STD
2561044075000,0.140024,-2.05072540968224,-9.43050221816992,0.768873103766524,-0.0036651916,0.0015271631,0.01160644,138.69254,103.86349,-11.846083,STD
2561049051000,0.145,-2.05191532283376,-9.43335798289578,0.76078172167097,-0.009162978,0.0030543262,0.007941248,138.59738,103.88018,-11.941172,STD
2561054059000,0.150008,-2.05311288815989,-9.43623211266811,0.752638304963869,-0.007941248,0.0033597588,0.014660766,138.5013,103.90138,-12.038878,STD
2561059044000,0.154993,-2.05430495348552,-9.43909304256329,0.744532288133817,-0.014049901,-0.0076358155,0.0021380284,138.40225,103.92001,-12.128643,STD
2561064022000,0.159971,-2.05549534489795,-9.44194995510455,0.736437653875042,-0.013744468,-0.0021380284,0.004886922,138.30954,103.94424,-12.222318,STD
2561069822000,0.165771,-2.05688230154562,-9.44527861977697,0.727006380532154,-0.009773844,-0.004581489,0.002443461,138.21146,103.96551,-12.30996,STD
2561074043000,0.169992,-2.05789167120249,-9.44770108418771,0.720142690052786,-0.02443461,-0.0027488936,0.0021380284,138.11713,103.99147,-12.397041,STD
2561079052000,0.175001,-2.05908947565907,-9.45057578786774,0.711997647264074,-0.01740966,-0.0012217305,0.002443461,138.02267,104.01455,-12.482121,STD
2561084133000,0.180082,-2.06030449750853,-9.45349181290232,0.703735526599382,-0.0015271631,0.0030543262,-0.00061086525,137.9302,104.03834,-12.564477,STD
2561089060000,0.185009,-2.06148269326768,-9.45631945615078,0.695723822502759,-0.0070249503,0.0067195175,-0.009773844,137.83856,104.06322,-12.643639,STD
2561094042000,0.189991,-2.06267404120194,-9.45917866432285,0.68762268391754,-0.00580322,0.0015271631,-0.008857546,137.74652,104.087906,-12.723488,STD
2561099040000,0.194989,-2.0638692152235,-9.46204705501815,0.679495528026548,-0.013439035,-0.002443461,-0.005497787,137.65643,104.1134,-12.799914,STD
2561104047000,0.199996,-2.06506654141918,-9.46492061088278,0.671353737401058,-0.011911872,-0.0030543262,-0.004886922,137.5665,104.13791,-12.874542,STD
2561109034000,0.204983,-2.06625908500572,-9.46778268859336,0.663244468407785,-0.018020526,-0.011911872,-0.005497787,137.47383,104.16537,-12.948798,STD
2561114041000,0.20999,-2.06745641120139,-9.47065624445798,0.655102677782294,-0.017104227,-0.020463986,0.0030543262,137.38213,104.19494,-13.024517,STD
2561119113000,0.215062,-2.06866928087673,-9.47356710432325,0.6468551918521,-0.024740042,-0.027488936,0.0015271631,137.28879,104.223816,-13.096108,STD
2561124040000,0.219989,-2.06984747663589,-9.4763947475717,0.638843487755477,-0.02565634,-0.036957346,-0.0009162979,137.1933,104.25422,-13.168858,STD
2561129059000,0.225008,-2.07104767239704,-9.47927519032875,0.630682184150657,-0.02565634,-0.039095376,0.01038471,137.09909,104.28891,-13.2437935,STD
2561134134000,0.230083,-2.07226125946375,-9.48218777191712,0.62242981997563,-0.032375857,-0.042455133,0.011301007,137.00233,104.32128,-13.31412,STD
2561139474000,0.235423,-2.07353821610144,-9.48525243904656,0.613746544173729,-0.034513887,-0.05222898,0.0143553335,136.90434,104.3569,-13.387198,STD
2561144043000,0.239992,-2.07463080315716,-9.48787462333764,0.606316977293788,-0.023823744,-0.059864793,0.0076358155,136.80667,104.38964,-13.45649,STD
2561149030000,0.244979,-2.07582334674371,-9.49073670104823,0.598207708300515,-0.0290161,-0.06505715,0.009468411,136.70813,104.42733,-13.527983,STD
2561154050000,0.249999,-2.07702378163531,-9.49361771771298,0.590044778614084,-0.0143553335,-0.07422013,0.01038471,136.60695,104.460075,-13.596376,STD
2561159043000,0.254992,-2.07821776000459,-9.49648323886977,0.581925753131146,-0.018020526,-0.076358154,0.009162978,136.50734,104.495094,-13.663433,STD
2561164028000,0.259977,-2.07940982533022,-9.49934416876495,0.573819736301094,-0.017104227,-0.07819075,0.01160644,136.40628,104.52961,-13.730837,STD
2561169079000,0.265028,-2.08061767326598,-9.50224297656847,0.565606398084727,-0.015882496,-0.093462385,0.01863139,136.30177,104.565445,-13.798408,STD
2561174041000,0.26999,-2.08180423859111,-9.5050907065865,0.557537781131725,-0.014049901,-0.09682214,0.014049901,136.20103,104.59868,-13.861966,STD
2561179073000,0.275022,-2.0830075430482,-9.50797861014368,0.549355338465964,-0.0012217305,-0.10781772,0.01160644,136.0949,104.633316,-13.927479,STD
2561184149000,0.280098,-2.08422136924537,-9.51089176563975,0.541101348209326,-0.0030543262,-0.112704635,0.02076942,135.99083,104.67101,-13.993807,STD
2561189076000,0.285025,-2.08539956500452,-9.5137194088882,0.533089644112703,-0.0033597588,-0.112704635,0.024129177,135.88593,104.70529,-14.056827,STD
2561194076000,0.290025,-2.086595217287,-9.51658894739891,0.524959236058489,-0.0033597588,-0.119729586,0.01985312,135.77869,104.7401,-14.1194,STD
2561199281000,0.29523,-2.0861910856103,-9.51974860752334,0.516725760869053,0.0021380284,-0.122478485,0.022602014,135.67406,104.77725,-14.183683,STD
2561204080000,0.300029,-2.06760645679197,-9.52456684568918,0.51167808493535,0.0106901415,-0.111177474,0.019547688,135.57245,104.81133,-14.243831,STD
2561209323000,0.305272,-2.04730239159203,-9.52983086375618,0.506163401684589,0.005192355,-0.122783914,0.015577064,135.50374,104.85738,-14.307408,STD
2561214069000,0.310018,-2.02892301081024,-9.53459588945634,0.501171472119814,0.0061086523,-0.1151481,0.022907447,135.44475,104.90389,-14.371408,STD
2561219098000,0.315047,-2.0094476829654,-9.53964504964305,0.495881877981329,0.015882496,-0.1160644,0.013744468,135.38,104.94388,-14.428731,STD
2561224077000,0.320026,-1.99016598534372,-9.54464400939045,0.490644874756927,0.0067195175,-0.11209377,0.017715093,135.31996,104.99016,-14.490387,STD
2561229084000,0.325033,-1.97077585479706,-9.54967108138386,0.485378420620638,0.012217305,-0.10720685,0.014966198,135.26018,105.02969,-14.546337,STD
2561234413000,0.330362,-1.9501387456133,-9.55502144420648,0.479773280997654,0.012217305,-0.100792766,0.0061086523,135.230207041633,105.051607592474,-14.5757675651521,STD
2561239076000,0.335025,-1.93208079100195,-9.55970313717738,0.474868652350257,0.003970624,-0.09621128,0.01038471,135.20398,105.070786,-14.60152,STD
2561244070000,0.340019,-1.91274100431331,-9.56471715705656,0.46961587185163,-0.0015271631,-0.08460484,0.0106901415,135.14998,105.11127,-14.656076,STD
2561249071000,0.34502,-1.89337410939344,-9.56973820499725,0.464355728625031,-0.013133603,-0.07788532,0.0070249503,135.09813,105.14971,-14.706982,STD
2561254076000,0.350025,-1.87399172405571,-9.57476326897309,0.459091378125306,-0.02107485,-0.064751714,0.008552114,135.05217,105.18914,-14.758049,STD
2561259083000,0.355032,-1.85460159350906,-9.5797903409665,0.453824923989017,-0.026267206,-0.06505715,0.0143553335,135.00464,105.22864,-14.808365,STD
2561264059000,0.360008,-1.83533151370076,-9.58478628868754,0.44859107621946,-0.025045475,-0.049785517,0.009162978,134.96582,105.26484,-14.854399,STD
2561269153000,0.365102,-1.81560446656582,-9.58990070944536,0.443233113892666,-0.0290161,-0.046731193,0.017104227,134.92397,105.306206,-14.905003,STD
2561274075000,0.370024,-1.79654350739853,-9.59484244069193,0.438056064310319,-0.043676864,-0.03634648,0.025045475,134.88902,105.345955,-14.952689,STD
2561279045000,0.374994,-1.77729666321701,-9.59983236436024,0.432828527450452,-0.036957346,-0.03176499,0.027794369,134.85358,105.38453,-15.000135,STD
2561284089000,0.380038,-1.75776324630523,-9.60489658467875,0.427523156037741,-0.036651913,-0.026267206,0.03268129,134.82185,105.42632,-15.049153,STD
2561289053000,0.385002,-1.73853963775049,-9.60988048429434,0.422301930087564,-0.04062254,-0.021685716,0.03604105,134.79143,105.46736,-15.097323,STD
2561294074000,0.390023,-1.71909529074135,-9.61492161241076,0.417020750495332,-0.040317107,-0.020158553,0.040011674,134.76195,105.50871,-15.145889,STD
2561299078000,0.395027,-1.69971677800809,-9.61994567237782,0.411757451813888,-0.036957346,-0.02076942,0.03970624,134.73329,105.54889,-15.193003,STD
2561304078000,0.400027,-1.68035375569268,-9.62496571630972,0.406498360405571,-0.038179077,-0.030848695,0.050396383,134.70267,105.59252,-15.243376,STD
2561309080000,0.405029,-1.66098298816834,-9.6299877682592,0.401237165360691,-0.03573562,-0.02687807,0.055588737,134.67601,105.63318,-15.290754,STD
2561314067000,0.410016,-1.64167030971095,-9.63499476007688,0.395991747590035,-0.027794369,-0.03940081,0.061391957,134.64182,105.675766,-15.340643,STD
2561319132000,0.415081,-1.62205556810544,-9.6400800645799,0.39066428799341,-0.021380283,-0.03176499,0.07513642,134.61511,105.721,-15.392728,STD
2561324075000,0.420024,-1.60291328424442,-9.64504288001098,0.385465150227148,-0.017104227,-0.051923547,0.076052725,134.57649,105.76295,-15.44229,STD
2561329100000,0.425049,-1.58345344681743,-9.65008802416255,0.380179763361789,-0.01038471,-0.065973446,0.08857546,134.54247,105.81048,-15.497633,STD
2561334169000,0.430118,-1.56382321479407,-9.65517734470071,0.374848096492037,-0.005192355,-0.086132,0.086132,134.5006,105.852936,-15.548172,STD
2561339167000,0.435116,-1.54446793768758,-9.66019538061505,0.369591108720284,0.003970624,-0.09621128,0.103847094,134.45833,105.902985,-15.606878,STD
2561344075000,0.440024,-1.52546119498278,-9.66512305573861,0.364428784593879,0.017715093,-0.108123146,0.10995574,134.40964,105.94768,-15.66075,STD
2561349068000,0.445017,-1.50612528089861,-9.67013607160901,0.359177055913534,0.017715093,-0.1301143,0.11056661,134.3555,105.99508,-15.717163,STD
2561354078000,0.450027,-1.48672353253857,-9.67516615562878,0.3539074463224,0.008552114,-0.13439035,0.10934488,134.30351,106.042496,-15.7734585,STD
2561359076000,0.455025,-1.46736825543208,-9.68018419154311,0.348650458550646,0.020158553,-0.15271631,0.106595986,134.24132,106.08771,-15.828823,STD
2561364057000,0.460006,-1.44807881260147,-9.68518515930807,0.343411351689681,0.018936822,-0.16890424,0.10873401,134.17908,106.1342,-15.884093,STD
2561369142000,0.465091,-1.42838661890669,-9.69029054398682,0.338062855727422,0.023823744,-0.16462818,0.106595986,134.118,106.177055,-15.936232,STD
2561374081000,0.47003,-1.40925982546353,-9.69524934338276,0.332867925234287,0.024129177,-0.16920967,0.103847094,134.05019,106.21987,-15.9880905,STD
2561379089000,0.475038,-1.38986582231242,-9.70027741938495,0.327600419279716,0.032375857,-0.16890424,0.09193522,133.98561,106.25816,-16.035547,STD
2561384255000,0.480204,-1.36985994765613,-9.7054641287754,0.322166726036643,0.038789943,-0.17348573,0.094989546,133.91908,106.299324,-16.085644,STD
2561389065000,0.485014,-1.35123272018871,-9.71029341103789,0.317107480101842,0.038789943,-0.17348573,0.087659165,133.85443,106.333534,-16.12842,STD
2561394075000,0.490024,-1.33183097182867,-9.71532349505766,0.311837870510708,0.03756821,-0.16920967,0.080634214,133.79047,106.36791,-16.171288,STD
2561399408000,0.495357,-1.3130519722684,-9.72043820417951,0.306312252188018,0.03634648,-0.16798794,0.07880162,133.72629,106.40121,-16.212784,STD
2561404073000,0.500022,-1.33507959443396,-9.7199931926998,0.303197234560061,0.046731193,-0.15851954,0.062002823,133.66626,106.42739,-16.247087,STD
2561409070000,0.505019,-1.35867488445781,-9.71951651052099,0.299860526502846,0.05681047,-0.15882497,0.0580322,133.64821,106.387405,-16.209534,STD
2561414056000,0.510005,-1.38221823367914,-9.71904087767258,0.296531163610457,0.04550946,-0.15149458,0.05131268,133.63535,106.34346,-16.167236,STD
2561419109000,0.515058,-1.4060779496068,-9.71855885344815,0.293157061986862,0.052839845,-0.14569137,0.04337143,133.62225,106.29804,-16.124577,STD
2561424076000,0.520025,-1.42953158289647,-9.7180850330795,0.289840386197351,0.062002823,-0.1337795,0.046120327,133.61354,106.25531,-16.083996,STD
2561429087000,0.525036,-1.45319297939628,-9.71760701538929,0.286494329748542,0.06383542,-0.112704635,0.036957346,133.60936,106.208145,-16.038677,STD
2561434491000,0.53044,-1.4787100791139,-9.71709150798599,0.282885850592811,0.06383542,-0.105068825,0.030848695,133.60504,106.163445,-15.996079,STD
2561439141000,0.53509,-1.50066687291236,-9.71664792741136,0.279780849098706,0.07238753,-0.09987647,0.035430185,133.60643,106.11987,-15.954748,STD
2561444079000,0.540028,-1.52398357135899,-9.7161768734592,0.276483537834642,0.07086037,-0.086132,0.03145956,133.61261,106.07369,-15.9101,STD
2561449076000,0.545025,-1.54757886138284,-9.7157001912804,0.273146829777428,0.064751714,-0.07422013,0.032070424,133.61996,106.03103,-15.869043,STD
2561454073000,0.550022,-1.5711741514067,-9.71522350910159,0.269810121720214,0.0711658,-0.082161374,0.036957346,133.62553,105.98908,-15.829145,STD
2561459071000,0.55502,-1.5947741633217,-9.71474673152912,0.266472745920743,0.07086037,-0.07360926,0.030848695,133.63942,105.94572,-15.786898,STD
2561464642000,0.560591,-1.6210798188596,-9.71421529338261,0.262752753808127,0.067500606,-0.06841691,0.0290161,133.65004,105.90578,-15.748305,STD
2561469139000,0.565088,-1.64231416331373,-9.71378630803978,0.259749916879311,0.06383542,-0.06414085,0.03268129,133.66289,105.86668,-15.710375,STD
2561474075000,0.570024,-1.66562141797808,-9.71331544487497,0.256453941099761,0.0580322,-0.0711658,0.031154128,133.67378,105.82675,-15.671399,STD
2561479099000,0.575048,-1.6893441990627,-9.71283618706702,0.253099204001614,0.058337633,-0.06536258,0.025045475,133.68967,105.78736,-15.632813,STD
2561484154000,0.580103,-1.71321335877264,-9.71235397205524,0.249723766893505,0.049480084,-0.0711658,0.036957346,133.70018,105.75413,-15.599998,STD
2561489130000,0.585079,-1.73670948908257,-9.71187929314355,0.246401081423684,0.04520403,-0.07360926,0.03604105,133.71312,105.71621,-15.562509,STD
2561494076000,0.590025,-1.76006396265831,-9.71140747604201,0.243098428221566,0.043066,-0.086437434,0.03268129,133.72133,105.68202,-15.528653,STD
2561499076000,0.595025,-1.78367341835559,-9.71093050768219,0.239759716937581,0.035124753,-0.0842994,0.03145956,133.73325,105.64932,-15.495734,STD
2561504073000,0.600022,-1.80726870837944,-9.71045382550339,0.236423008880367,0.024129177,-0.08155051,0.03023783,133.74153,105.61665,-15.462739,STD
2561509074000,0.605023,-1.83088288596786,-9.7099767617499,0.233083629854125,0.021685716,-0.081855945,0.023823744,133.74948,105.58287,-15.428642,STD
2561514073000,0.610022,-1.85448761977399,-9.70949988878375,0.229745586312398,0.023823744,-0.0729984,0.021685716,133.76105,105.55092,-15.395994,STD
2561519158000,0.615107,-1.87849843621812,-9.70901481196181,0.226350116936585,0.021380283,-0.06078109,0.016187929,133.77342,105.51719,-15.361228,STD
2561524078000,0.620027,-1.90173014062424,-9.70854547509575,0.223064825033144,0.022296581,-0.057726767,0.008246681,133.78566,105.48265,-15.325868,STD
2561529080000,0.625029,-1.92534904010379,-9.70806831594858,0.219724778264646,0.017715093,-0.0571159,-0.00030543262,133.80066,105.44742,-15.289361,STD
2561534764000,0.630713,-1.95218826934045,-9.70752609831714,0.215929331277012,0.004581489,-0.05681047,-0.0030543262,133.81638,105.41263,-15.252953,STD
2561539087000,0.635036,-1.97260100473632,-9.70711371147324,0.213042681500879,0.01038471,-0.053450707,-0.00580322,133.83302,105.37561,-15.214841,STD
2561544074000,0.640023,-1.99614907584878,-9.70663798323115,0.209712650866233,0.0067195175,-0.03634648,-0.010995574,133.85373,105.33879,-15.175846,STD
2561549079000,0.645028,-2.01978214100175,-9.70616053790297,0.206370600870964,-0.010079277,-0.03359759,-0.014049901,133.87112,105.30287,-15.137564,STD
2561554080000,0.650029,-2.04339631859016,-9.70568347414948,0.203031221844723,-0.005192355,-0.03604105,-0.015271631,133.89183,105.26599,-15.098936,STD
2561559085000,0.655034,-2.06702938374313,-9.7052060288213,0.199689171849454,-0.006414085,-0.038789943,-0.019242255,133.91306,105.22912,-15.059342,STD
