timestamp,rel_time,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,azimuth,pitch,roll,label
7783299467000,0,-4.97551770069468,-0.388227271460286,8.19403511877096,-0.021991149,0.010079277,0.014049901,74.28038,7.9571013,-27.965631,SIT
7783304455000,0.004988,-4.97575643746146,-0.38846600872563,8.19785491202503,-0.025961773,0.003970624,0.005497787,74.267296,7.8748765,-27.947567,SIT
7783309444000,0.009977,-4.97599522209045,-0.388704793853297,8.20167547107566,-0.03176499,-0.00061086525,0.011301007,74.24878,7.7923756,-27.932392,SIT
7783314464000,0.014997,-4.97623549044835,-0.388945062712966,8.20551976981973,-0.021991149,0.006414085,0.017715093,74.233185,7.7096906,-27.918804,SIT
7783319461000,0.019994,-4.97647465797512,-0.389184230739214,8.20934645524287,-0.0290161,0.006414085,0.015271631,74.2181,7.6347265,-27.902214,SIT
7783324443000,0.024976,-4.97671310756856,-0.389422680830622,8.21316165371756,-0.032375857,0.0027488936,0.014660766,74.2007,7.5568995,-27.887272,SIT
7783329478000,0.030011,-4.97695409385979,-0.389663667625131,8.21701743941007,-0.025045475,0.0018325958,0.0125227375,74.18484,7.4802504,-27.873274,SIT
7783334459000,0.034992,-4.97719249559101,-0.389902069854216,8.2208318720882,-0.020463986,0.008552114,0.012217305,74.16891,7.4064903,-27.86081,SIT
7783339448000,0.039981,-4.97743128022,-0.390140854981883,8.22465243113883,-0.031154128,0.005192355,0.004886922,74.15549,7.3374834,-27.845217,SIT
7783344459000,0.044992,-4.97767111781789,-0.390380693080648,8.22848983771384,-0.018936822,0.004581489,0.009773844,74.13879,7.2614145,-27.83311,SIT
7783349465000,0.049998,-4.97791071610467,-0.3906202918678,8.23232341530604,-0.028099801,0.0036651916,0.01282817,74.12493,7.196151,-27.819925,SIT
7783354458000,0.054991,-4.97814969218256,-0.390859268444758,8.23614703754292,-0.025350908,0.0061086523,0.02076942,74.108154,7.12487,-27.808254,SIT
7783359438000,0.059971,-4.97838804605155,-0.391097622811521,8.23996070442449,-0.028710667,0.01160644,0.011301007,74.096214,7.060821,-27.796923,SIT
7783364488000,0.065021,-4.97862975027612,-0.391339327540869,8.24382797706544,-0.019242255,0.01160644,0.011301007,74.07865,6.991835,-27.785696,SIT
7783369490000,0.070023,-4.97886915711401,-0.39157873487873,8.24765849147138,-0.03390302,0.00061086525,0.0067195175,74.0655,6.933079,-27.772606,SIT
7783374463000,0.074996,-4.97910717594745,-0.391816754209235,8.25146679777701,-0.023823744,0.01038471,0.0106901415,74.050606,6.865799,-27.766012,SIT
7783379480000,0.080013,-4.97934730071867,-0.392056879481936,8.2553087991314,-0.03268129,0.0036651916,0.011301007,74.03711,6.809373,-27.751585,SIT
7783384458000,0.084991,-4.97958555886322,-0.392295138124054,8.25912093441984,-0.025045475,0.0125227375,0.010079277,74.02413,6.747136,-27.744738,SIT
7783389464000,0.089997,-4.97982515715,-0.392534736911205,8.26295451201204,-0.020463986,0.016187929,0.007330383,74.010994,6.6892548,-27.73472,SIT
7783394443000,0.094976,-4.97894788761181,-0.390789807775224,8.26069360294338,-0.029626964,0.009162978,0.0076358155,73.99729,6.6338463,-27.724512,SIT
7783399469000,0.100002,-4.97702362357204,-0.387181814647144,8.25275602162811,-0.026267206,0.005192355,0.0125227375,73.98335,6.5750732,-27.716446,SIT
7783404456000,0.104989,-4.97511429114737,-0.383601818282295,8.24488003316426,-0.027794369,0.010995574,0.009773844,73.97319,6.5188313,-27.706585,SIT
7783410116000,0.110649,-4.97294729264654,-0.379538698285293,8.23594117318725,-0.020463986,0.009162978,0.014049901,73.95876,6.459178,-27.694126,SIT
7783414439000,0.114972,-4.9712921805407,-0.376435364761081,8.22911384250162,-0.028710667,0.004276057,0.010995574,73.9477,6.4064503,-27.682293,SIT
7783419483000,0.120016,-4.96936102498626,-0.372814450049973,8.22114783371646,-0.03145956,0.0070249503,0.010079277,73.93486,6.35087,-27.67255,SIT
7783424446000,0.124979,-4.96746088124781,-0.369251682462496,8.2133097485458,-0.027183503,0.0061086523,0.012217305,73.92172,6.296773,-27.660635,SIT
7783429454000,0.129987,-4.9655435087227,-0.365656610917445,8.20540059470042,-0.024129177,0.0021380284,0.01863139,73.907524,6.2443357,-27.649035,SIT
7783434500000,0.135033,-4.96361158744441,-0.362034260474889,8.19743142730748,-0.03634648,0.004886922,0.01038471,73.89764,6.197465,-27.63893,SIT
7783439456000,0.139989,-4.96171412373944,-0.358476517947479,8.18960439726401,-0.028099801,-0.00030543262,0.009773844,73.88285,6.1438603,-27.62623,SIT
7783444462000,0.144995,-4.95979751693818,-0.354882882133876,8.18169840202638,-0.040011674,-0.004886922,0.008246681,73.871185,6.1006737,-27.614468,SIT
7783449468000,0.150001,-4.95788091013693,-0.351289246320274,8.17379240678877,-0.021380283,0.002443461,0.01740966,73.856606,6.047318,-27.605303,SIT
7783454454000,0.154987,-4.95597196057418,-0.347709967821148,8.1659179976288,-0.026572637,0.002443461,0.01282817,73.85188178998,6.02677697895792,-27.5992313709419,SIT
7783459448000,0.159981,-4.95405994811604,-0.344124946396232,8.15803095403778,-0.026572637,0.004581489,0.010995574,73.84715,6.006203,-27.59315,SIT
7783464442000,0.164975,-4.95214793565789,-0.340539924971316,8.15014391044675,-0.036957346,-0.0027488936,0.011911872,73.832436,5.9604964,-27.581238,SIT
7783469455000,0.169988,-4.95022864882315,-0.336941264097646,8.14222686008196,-0.027794369,-0.004581489,0.004886922,73.822655,5.9140177,-27.571297,SIT
7783474466000,0.174999,-4.94831012771226,-0.333344038955424,8.13431296832492,-0.023518313,0.0027488936,0.0125227375,73.808014,5.8701997,-27.562725,SIT
7783480339000,0.180872,-4.94606157962121,-0.329128013559242,8.12503771662086,-0.028405234,0.004581489,0.0125227375,73.79784,5.829217,-27.551928,SIT
7783484466000,0.184999,-4.94448150845285,-0.326165381716906,8.11851992949628,-0.02107485,-0.004276057,0.008246681,73.786514,5.7845116,-27.540548,SIT
7783489459000,0.189992,-4.94256987885663,-0.322581078157713,8.11063446520913,-0.027183503,-0.006414085,0.009773844,73.77372,5.744542,-27.53204,SIT
7783494453000,0.194986,-4.94065786639848,-0.318996056732797,8.10274742161811,-0.030543262,0.0070249503,0.015271631,73.76131,5.7029233,-27.525745,SIT
7783499463000,0.199996,-4.93873972814952,-0.315399549456299,8.09483510916496,-0.03176499,0.009773844,0.015271631,73.74976,5.663652,-27.515999,SIT
7783504450000,0.204983,-4.93683039572485,-0.31181955309145,8.08695912070111,-0.023518313,0.0061086523,0.008246681,73.73907,5.623833,-27.508406,SIT
7783509439000,0.209972,-4.93492029757633,-0.308238120995153,8.0790799736295,-0.01985312,0.0033597588,0.0061086523,73.727,5.585607,-27.50219,SIT
7783514464000,0.214997,-4.93299641639848,-0.304630845732797,8.07114397161811,-0.027183503,0.0067195175,0.013439035,73.714294,5.5485454,-27.496956,SIT
7783519453000,0.219986,-4.93108631824996,-0.3010494136365,8.0632648245465,-0.029932396,0.010079277,0.013439035,73.70456,5.511434,-27.490868,SIT
7783524449000,0.224982,-4.92917354006796,-0.297462956480136,8.05537462234771,-0.027488936,0.0106901415,0.012217305,73.69297,5.4747944,-27.485332,SIT
7783529478000,0.230011,-4.92724812744241,-0.293852809754885,8.04743230312078,-0.032986723,0.0027488936,0.014660766,73.68011,5.441094,-27.478594,SIT
7783534467000,0.235,-4.92533802929389,-0.290271377658588,8.03955315604917,-0.036957346,0.0021380284,0.0125227375,73.66946,5.4078627,-27.474092,SIT
7783539453000,0.239986,-4.92342907973115,-0.286692099159462,8.03167874688921,-0.03390302,0.00061086525,0.0076358155,73.6587,5.3749423,-27.467268,SIT
7783544440000,0.244973,-4.92151974730648,-0.283112102794613,8.02380275842537,-0.021991149,0.0067195175,0.009773844,73.646675,5.3407474,-27.462805,SIT
7783549757000,0.25029,-4.91948407044625,-0.279295210740893,8.01540559968018,-0.034208454,0.0036651916,0.004276057,73.6384,5.314176,-27.455154,SIT
7783554460000,0.254993,-4.91768347080856,-0.275919088241617,8.00797813351907,-0.03268129,-0.0030543262,0.002443461,73.628395,5.280994,-27.448542,SIT
7783559488000,0.260021,-4.91575844104493,-0.27230965938209,8.00003739359602,-0.03023783,0.005497787,0.006414085,73.61872,5.2512197,-27.445618,SIT
7783564503000,0.265036,-4.91383838848633,-0.268709562776973,7.99211718462346,-0.036651913,0.009773844,0.006414085,73.6165355306061,5.23934095170034,-27.4421830410082,SIT
7783569486000,0.270019,-4.91193058750937,-0.265132437875019,7.98424751337514,-0.04184427,0.007941248,-0.005497787,73.614365,5.227538,-27.43877,SIT
7783574502000,0.275035,-4.91001015208885,-0.261531623404178,7.9763257250987,-0.04642576,0.0015271631,-0.005192355,73.60483,5.1998835,-27.432491,SIT
7783579519000,0.280052,-4.90808933380641,-0.257930091067613,7.96840235751837,-0.051618114,-0.0070249503,-0.0076358155,73.60004,5.1777596,-27.426037,SIT
