#Rate of rotation around the x y z axes (Angular velocity).
#timestamp(ns),x,y,z(rad/s)
#Datetime: 06/05/2015 17:07:38
##########################################
#Activity: 8 - CSI - Car-Step in - 6s
#Subject ID: 49
#First Name: sub49
#Last Name: sub49
#Age: 23
#Height(cm): 178
#Weight(kg): 75
#Gender: Male
##########################################

@DATA
2219017288000, -0.03390302, -0.15668693, 0.08368854
2219022352000, -0.027488936, -0.16982053, 0.08368854
2219028807000, -0.03634648, -0.17898351, 0.083383106
2219032374000, -0.033292156, -0.18081611, 0.08857546
2219037329000, -0.03573562, -0.19517145, 0.08307768
2219042314000, -0.040317107, -0.20891592, 0.08399397
2219047312000, -0.046731193, -0.21777347, 0.08155051
2219052321000, -0.047647487, -0.2098322, 0.08032878
2219057348000, -0.042455133, -0.20158553, 0.08155051
2219062324000, -0.04153884, -0.18936823, 0.07422013
2219067306000, -0.047036625, -0.18387043, 0.06688975
2219072335000, -0.032375857, -0.17592919, 0.082161374
2219077317000, -0.04734206, -0.15699236, 0.06658431
2219082306000, -0.034513887, -0.15241088, 0.06811147
2219087320000, -0.045814894, -0.14172074, 0.070554934
2219092314000, -0.039095376, -0.12614368, 0.061391957
2219097779000, -0.04550946, -0.105068825, 0.06047566
2219102285000, -0.03756821, -0.09162979, 0.055588737
2219107325000, -0.040317107, -0.077579886, 0.048563786
2219112311000, -0.033292156, -0.07544186, 0.04795292
2219117318000, -0.032375857, -0.059253927, 0.04917465
2219122373000, -0.029321533, -0.050701816, 0.04184427
2219127327000, -0.03756821, -0.04520403, 0.029626964
2219132307000, -0.03176499, -0.036957346, 0.027794369
2219137354000, -0.034513887, -0.032070424, 0.025350908
2219142315000, -0.03970624, -0.032986723, 0.029321533
2219147316000, -0.03848451, -0.0290161, 0.023823744
2219152286000, -0.043982297, -0.029626964, 0.016493361
2219157324000, -0.048258353, -0.027794369, 0.023518313
2219162308000, -0.051618114, -0.0421497, 0.025961773
2219167415000, -0.050396383, -0.02107485, 0.020158553
2219172395000, -0.043982297, -0.021685716, 0.02443461
2219177352000, -0.050701816, -0.022907447, 0.019547688
2219182286000, -0.05131268, -0.022602014, 0.024129177
2219187336000, -0.046120327, -0.010995574, 0.018020526
2219192332000, -0.046731193, -0.0067195175, 0.014660766
2219197335000, -0.055283304, -0.0076358155, 0.014049901
2219202284000, -0.05589417, 0.003970624, 0.020463986
2219207334000, -0.057421334, 0.00580322, 0.013744468
2219212310000, -0.05100725, 0.009468411, 0.015271631
2219217308000, -0.05131268, 0.022296581, 0.023823744
2219222323000, -0.056505036, 0.01985312, 0.015882496
2219227319000, -0.063224554, 0.02321288, 0.02321288
2219232315000, -0.06566802, 0.026572637, 0.02443461
2219237402000, -0.06414085, 0.032986723, 0.029321533
2219242329000, -0.059253927, 0.018936822, 0.033292156
2219247310000, -0.06352998, 0.014966198, 0.037873644
2219252283000, -0.06047566, 0.01863139, 0.029321533
2219257333000, -0.046731193, 0.013133603, 0.032986723
2219262320000, -0.055283304, 0.0106901415, 0.03023783
2219267317000, -0.0571159, 0.009162978, 0.031154128
2219272388000, -0.050396383, -0.004276057, 0.034513887
2219277312000, -0.0571159, -0.004276057, 0.030848695
2219282303000, -0.063224554, -0.0143553335, 0.028099801
2219287322000, -0.06047566, -0.021991149, 0.026572637
2219292323000, -0.052534413, -0.011301007, 0.027488936
2219297310000, -0.05955936, -0.015882496, 0.025350908
2219302300000, -0.050701816, -0.01740966, 0.021991149
2219307331000, -0.046120327, -0.013439035, 0.017715093
2219312309000, -0.053450707, -0.0070249503, 0.016187929
2219317334000, -0.053145275, -0.012217305, 0.020158553
2219322331000, -0.05131268, -0.01863139, 0.009773844
2219327313000, -0.03940081, -0.0067195175, 0.007941248
2219332309000, -0.04734206, -0.0106901415, 0.01038471
2219337368000, -0.044898596, -0.0076358155, 0.002443461
2219342304000, -0.04520403, -0.0076358155, -0.002443461
2219347309000, -0.03970624, 0.008857546, -0.008552114
2219353017000, -0.032375857, 0.01740966, 6.1086525E-4
2219357309000, -0.0421497, 0.021380283, 3.0543262E-4
2219362314000, -0.0421497, 0.029321533, -0.010079277
2219367331000, -0.043676864, 0.040011674, -0.010995574
2219372342000, -0.042455133, 0.04795292, -0.023823744
2219377297000, -0.041233405, 0.047647487, -0.02076942
2219382264000, -0.0421497, 0.05681047, -0.022296581
2219387399000, -0.03573562, 0.05497787, -0.030848695
2219392315000, -0.030848695, 0.06383542, -0.03481932
2219397309000, -0.028099801, 0.0729984, -0.039095376
2219402307000, -0.0290161, 0.07147124, -0.038179077
2219407292000, -0.031154128, 0.070554934, -0.044898596
2219412314000, -0.015577064, 0.0729984, -0.04886922
2219417301000, -0.013439035, 0.086132, -0.043676864
2219423157000, -0.01740966, 0.079107046, -0.050396383
2219427319000, -0.018936822, 0.0888809, -0.051618114
2219432309000, -0.022296581, 0.10262536, -0.051923547
2219437347000, -0.013744468, 0.10751228, -0.054367006
2219442313000, -0.015577064, 0.116675265, -0.052534413
2219447322000, -0.011301007, 0.11942416, -0.05467244
2219452296000, -0.016798794, 0.14355333, -0.058337633
2219457324000, -0.018020526, 0.1441642, -0.05222898
2219462309000, -0.021685716, 0.1554652, -0.06078109
2219467293000, -0.022602014, 0.15699236, -0.06047566
2219472397000, -0.016493361, 0.15668693, -0.053450707
2219477316000, -0.026267206, 0.15027285, -0.057726767
2219482342000, -0.016798794, 0.14385876, -0.051618114
2219487374000, -0.023518313, 0.14538592, -0.056505036
2219492528000, -0.032375857, 0.14202617, -0.060170226
2219497319000, -0.033292156, 0.14385876, -0.058643065
2219502290000, -0.041233405, 0.15271631, -0.053450707
2219507322000, -0.032070424, 0.16920967, -0.04917465
2219512310000, -0.05467244, 0.17837265, -0.05467244
2219517359000, -0.055588737, 0.19303341, -0.04795292
2219522339000, -0.06841691, 0.20372356, -0.044898596
